Name,UniProt ID,Oxidized 24h,Reduced 24h,P-value 24h,Difference 24h,P-value (log) 24h,Significant 24h,Abundance Check Oxidized,Abundance Check Reduced,Oxidized 48h,Reduced 48h,P-value 48h,Difference 48h,P-value (log) 48h,Significant 48h,Abundance Check Oxidized,Abundance Check Reduced,Oxidized 72h,Reduced 72h,P-value 72h,Difference 72h,P-value (log) 72h,Significant 72h,Abundance Check Oxidized,Abundance Check Reduced,General abundance check,,
YNL050C,P53952,10.0322,10.7108,0.056013,-0.6786,1.251711166,-,More,More,9.9034,10.9802,0.0061283,-1.0768,2.212659983,Reduced,More,More,10.3924,11.0812,0.042384,-0.6888,1.372798059,-,More,More,All above average,FALSE,FALSE
YOL035C,Q08207,7.1999,7.908,0.29972,-0.7081,0.523284276,-,Less,More,6.2842,7.9598,0.0079501,-1.6756,2.099627409,Reduced,Less,More,7.219,7.8691,0.18679,-0.6501,0.728646378,-,Less,More,FALSE,FALSE,Mixed
YPL119C-A,Q3E751,8.9895,9.6078,0.13712,-0.6183,0.862899195,-,More,More,8.8117,10.0446,0.0094306,-1.2329,2.025460675,Reduced,More,More,9.4085,9.8234,0.30331,-0.4149,0.518113271,-,More,More,All above average,FALSE,FALSE
YPL205C,Q08958,6.0123,6.9715,0.37268,-0.9592,0.428663913,-,Less,More,6.2606,7.8871,0.0099805,-1.6265,2.000847701,Reduced,Less,More,7.4322,7.3324,0.83943,0.0998,0.076015514,-,Less,More,FALSE,FALSE,Mixed
AHA1,Q12449,8.3376,5.535,0.0021365,2.8026,2.670297103,Oxidized,More,Less,7.1747,5.9157,0.10821,1.259,0.965732603,-,Less,Less,6.8952,6.5203,0.52527,0.3749,0.279617403,-,Less,More,FALSE,FALSE,Mixed
AIM14,P53109,8.7693,7.6192,0.004508,1.1501,2.346016093,Oxidized,More,More,7.9365,6.3485,0.011888,1.588,1.924891204,-,More,More,7.0748,6.2998,0.18915,0.775,0.723193654,-,Less,More,FALSE,FALSE,Mixed
AIM18,P38884,7.8452,5.3802,0.0069197,2.465,2.159912734,Oxidized,More,Less,6.9904,2.7026,0.010658,4.2878,1.972324284,-,Less,Less,6.5136,3.8476,0.067474,2.666,1.170863543,-,Less,Less,FALSE,FALSE,Mixed
ALG3,P38179,9.321,8.1091,0.0039933,1.2119,2.398668062,Oxidized,More,More,9.2469,8.6033,0.26039,0.6436,0.584375698,-,More,More,9.0056,8.3269,0.09246,0.6787,1.034046111,-,More,More,All above average,FALSE,FALSE
ALT2,P52892,9.6881,8.5819,0.0078166,1.1062,2.106982112,Oxidized,More,More,9.1445,9.5227,0.42584,-0.3782,0.370753547,-,More,More,9.3041,9.638,0.40753,-0.3339,0.389840416,-,More,More,All above average,FALSE,FALSE
APM2,P38700,7.2848,3.698,0.0060531,3.5868,2.218022151,Oxidized,Less,Less,6.8139,2.7026,0.014341,4.1113,1.843420564,-,Less,Less,4.6871,2.473,0.1386,2.2141,0.85823677,-,Less,Less,FALSE,All Below Average,FALSE
ARG81,P05085,8.3044,7.1517,0.0097282,1.1527,2.011967509,Oxidized,More,More,8.7318,7.6175,0.061542,1.1143,1.210828394,-,More,More,8.1395,7.5106,0.16124,0.6289,0.792527211,-,More,More,All above average,FALSE,FALSE
ASI2,P53895,8.7678,7.1256,0.00023049,1.6422,3.637347912,Oxidized,More,More,8.2272,8.1273,0.86683,0.0999,0.062066067,-,More,More,8.0324,7.8376,0.66439,0.1948,0.177576913,-,More,More,All above average,FALSE,FALSE
ATG29,Q12092,8.3115,4.6413,0.00064673,3.6702,3.189276993,Oxidized,More,Less,7.1025,4.6574,0.020684,2.4451,1.684365471,-,Less,Less,6.3125,3.38,0.044291,2.9325,1.353684514,-,Less,Less,FALSE,FALSE,Mixed
ATG7,P38862,7.5177,3.698,0.0034654,3.8197,2.460246629,Oxidized,Less,Less,5.0684,4.5768,0.76972,0.4916,0.113667229,-,Less,Less,4.4531,3.3182,0.50962,1.1349,0.292753536,-,Less,Less,FALSE,All Below Average,FALSE
ATP10,P18496,9.2839,7.9906,0.0021259,1.2933,2.672457168,Oxidized,More,More,8.6315,8.5017,0.82043,0.1298,0.085958468,-,More,More,9.178,8.2939,0.028401,0.8841,1.546666368,-,More,More,All above average,FALSE,FALSE
BUB2,P26448,8.2254,6.0827,0.0016995,2.1427,2.769678831,Oxidized,More,Less,7.4741,5.4774,0.010853,1.9967,1.964450197,-,Less,Less,6.9976,6.7506,0.67557,0.247,0.170329644,-,Less,More,FALSE,FALSE,Mixed
BXI1,P48558,8.1818,5.535,0.0037328,2.6468,2.427965279,Oxidized,More,Less,6.563,4.372,0.106,2.191,0.974694135,-,Less,Less,5.462,3.8346,0.34438,1.6274,0.462962078,-,Less,Less,FALSE,FALSE,Mixed
COS6,P53344,8.6311,6.8541,0.000067412,1.777,4.171262788,Oxidized,More,More,8.241,7.1896,0.062853,1.0514,1.201673988,-,More,More,7.3488,6.7588,0.23086,0.59,0.636651309,-,Less,More,FALSE,FALSE,Mixed
CPD1,P53314 P52923,8.5281,6.7314,0.0085009,1.7967,2.070535093,Oxidized,More,Less,8.3866,7.749,0.25929,0.6376,0.586214232,-,More,More,8.0574,6.7923,0.010194,1.2651,1.991655371,-,More,More,FALSE,FALSE,Mixed
DLD1,P32891,7.0871,3.698,0.0094978,3.3891,2.02237698,Oxidized,Less,Less,6.571,2.7026,0.021226,3.8684,1.67313184,-,Less,Less,5.9248,2.5506,0.049943,3.3742,1.301525374,-,Less,Less,FALSE,All Below Average,FALSE
DMA1,P38823,7.4587,4.6413,0.0088308,2.8174,2.053999951,Oxidized,Less,Less,6.259,4.2546,0.13921,2.0044,0.856329567,-,Less,Less,5.389,4.6072,0.59183,0.7818,0.227803024,-,Less,Less,FALSE,All Below Average,FALSE
EDC2,P40023,7.6926,3.698,0.0022363,3.9946,2.650469936,Oxidized,Less,Less,6.6331,2.7026,0.019235,3.9305,1.715907809,-,Less,Less,6.1851,2.4389,0.029511,3.7462,1.530016074,-,Less,Less,FALSE,All Below Average,FALSE
ERP5,P38819,7.8485,4.6413,0.0028746,3.2072,2.541422579,Oxidized,More,Less,7.1127,3.7532,0.013192,3.3595,1.879689357,-,Less,Less,6.7151,3.4219,0.023902,3.2932,1.621565758,-,Less,Less,FALSE,FALSE,Mixed
FAR3,P46671,10.3676,9.4203,0.0076348,0.9473,2.117202335,Oxidized,More,More,10.0858,9.7182,0.34939,0.3676,0.456689529,-,More,More,10.0187,9.6002,0.21743,0.4185,0.662680534,-,More,More,All above average,FALSE,FALSE
FAT1,P38225,8.461,7.076,0.0018965,1.385,2.722047153,Oxidized,More,More,8.2342,8.2615,0.96341,-0.0273,0.01618885,-,More,More,8.1915,7.8335,0.42525,0.358,0.371355678,-,More,More,All above average,FALSE,FALSE
FMP46,P36141,8.096,6.1359,0.0040949,1.9601,2.3877567,Oxidized,More,Less,7.0842,5.2539,0.083273,1.8303,1.079495789,-,Less,Less,6.8278,4.5386,0.03476,2.2892,1.458920232,-,Less,Less,FALSE,FALSE,Mixed
GIC1,P38785,7.3837,3.698,0.0047943,3.6857,2.319274794,Oxidized,Less,Less,6.1846,2.8564,0.04746,3.3282,1.323672266,-,Less,Less,4.9252,3.3182,0.35046,1.607,0.455361543,-,Less,Less,FALSE,All Below Average,FALSE
HOS2,P53096,9.2505,7.5144,0.000018068,1.7361,4.743089918,Oxidized,More,More,8.6128,8.0561,0.35026,0.5567,0.455609457,-,More,More,8.7225,7.6655,0.014513,1.057,1.838242805,-,More,More,All above average,FALSE,FALSE
HRQ1,Q05549,7.2752,3.698,0.0061908,3.5772,2.208253226,Oxidized,Less,Less,6.6962,4.9583,0.10007,1.7379,0.9996961,-,Less,Less,5.5368,4.3218,0.40467,1.215,0.392898991,-,Less,Less,FALSE,All Below Average,FALSE
IMD3,P50095,7.8189,4.1452,0.004934,3.6737,2.306800855,Oxidized,More,Less,6.8686,5.6,0.22996,1.2686,0.6383477,-,Less,Less,6.7144,6.0606,0.26799,0.6538,0.571881411,-,Less,More,FALSE,FALSE,Mixed
ITR2,P30606,8.1096,6.1359,0.0038433,1.9737,2.415295714,Oxidized,More,Less,7.7426,6.9076,0.18593,0.835,0.730650531,-,More,More,7.3842,6.9588,0.38771,0.4254,0.411492997,-,Less,More,FALSE,FALSE,Mixed
LSM12,P38828,7.9036,4.1452,0.00047739,3.7584,3.321126683,Oxidized,More,Less,7.0679,4.4387,0.012848,2.6292,1.891164472,-,Less,Less,6.0306,4.8389,0.27175,1.1917,0.565830447,-,Less,Less,FALSE,FALSE,Mixed
MAG2,Q06436,8.1972,6.2296,0.0039524,1.9676,2.403139109,Oxidized,More,Less,6.0063,6.4475,0.67629,-0.4412,0.169867034,-,Less,More,6.9799,7.3336,0.47264,-0.3537,0.325469526,-,Less,More,FALSE,FALSE,Mixed
MBB1,P39534,8.3537,7.1517,0.0070196,1.202,2.153687635,Oxidized,More,More,8.8064,7.5893,0.041144,1.2171,1.385693489,-,More,More,8.4859,7.6055,0.04176,0.8804,1.37923951,-,More,More,All above average,FALSE,FALSE
MIG1,P27705,10.1208,9.0864,0.0035816,1.0344,2.445922919,Oxidized,More,More,9.8588,9.5862,0.48775,0.2726,0.311802722,-,More,More,9.3299,9.4555,0.75526,-0.1256,0.121903516,-,More,More,All above average,FALSE,FALSE
MLH1,P38920,8.734,7.5678,0.0039742,1.1662,2.400750281,Oxidized,More,More,7.8432,7.7588,0.88124,0.0844,0.054905798,-,More,More,8.1277,7.448,0.12998,0.6797,0.886123467,-,More,More,All above average,FALSE,FALSE
MUP3,P38734,8.388,4.891,0.00012742,3.497,3.894762399,Oxidized,More,Less,6.8875,4.7653,0.044632,2.1222,1.350353652,-,Less,Less,6.1973,3.8476,0.10705,2.3497,0.970413328,-,Less,Less,FALSE,FALSE,Mixed
MVB12,P42939,8.5568,6.2296,0.00065312,2.3272,3.185007017,Oxidized,More,Less,7.3347,5.5621,0.023726,1.7726,1.624775474,-,Less,Less,7.5787,6.7932,0.11066,0.7855,0.956009334,-,More,More,FALSE,FALSE,Mixed
OMA1,P36163,7.5705,3.698,0.0030414,3.8725,2.516926458,Oxidized,Less,Less,6.2456,6.1942,0.9612,0.0514,0.017186238,-,Less,Less,6.1927,4.8412,0.21265,1.3515,0.672334613,-,Less,Less,FALSE,All Below Average,FALSE
OPI1,P21957,8.8766,7.2443,0.00025143,1.6323,3.599582905,Oxidized,More,More,7.3117,5.2409,0.050049,2.0708,1.300604595,-,Less,Less,6.6049,5.5482,0.32977,1.0567,0.481788856,-,Less,More,FALSE,FALSE,Mixed
OPI6,Q07521,8.4349,7.076,0.0023074,1.3589,2.636877112,Oxidized,More,More,7.8516,8.8797,0.084546,-1.0281,1.072906935,-,More,More,8.1424,8.8649,0.094757,-0.7225,1.023388697,-,More,More,All above average,FALSE,FALSE
OSW1,Q08692,9.0104,7.7246,0.0014961,1.2858,2.825039377,Oxidized,More,More,9.1148,8.2817,0.14518,0.8331,0.838093208,-,More,More,8.9691,7.8723,0.01121,1.0968,1.950394387,-,More,More,All above average,FALSE,FALSE
PAU2,P32612,8.115,5.6121,0.0061016,2.5029,2.214556267,Oxidized,More,Less,7.6393,6.3933,0.1119,1.246,0.951169913,-,More,More,7.1294,6.3825,0.20572,0.7469,0.686723484,-,Less,More,FALSE,FALSE,Mixed
PFA3,P42836,8.4392,7.1951,0.0052669,1.2441,2.278444927,Oxidized,More,More,7.9804,6.505,0.019439,1.4754,1.71132608,-,More,More,6.7678,5.8159,0.10677,0.9519,0.971550757,-,Less,More,FALSE,FALSE,Mixed
PHO90,P39535,8.6966,4.1452,0.000023357,4.5514,4.631582939,Oxidized,More,Less,6.874,4.1907,0.047746,2.6833,1.321063006,-,Less,Less,5.364,5.5773,0.84404,-0.2133,0.073636971,-,Less,More,FALSE,FALSE,Mixed
PLM2,Q04383,7.7539,4.6413,0.0038171,3.1126,2.418266462,Oxidized,More,Less,6.5892,3.949,0.051429,2.6402,1.28879192,-,Less,Less,4.3015,3.3368,0.51877,0.9647,0.285025147,-,Less,Less,FALSE,FALSE,Mixed
POL4,P25615,8.7433,7.6561,0.0072545,1.0872,2.139392515,Oxidized,More,More,8.9926,7.952,0.080816,1.0406,1.092502649,-,More,More,8.5517,7.5002,0.015041,1.0515,1.822723289,-,More,More,All above average,FALSE,FALSE
RAD16,P31244,8.2254,5.9787,0.00099948,2.2467,3.000225892,Oxidized,More,Less,7.5187,5.7144,0.021335,1.8043,1.670907353,-,Less,Less,6.639,5.3855,0.24769,1.2535,0.606091527,-,Less,Less,FALSE,FALSE,Mixed
RIT1,P23796,7.4629,4.6413,0.0087288,2.8216,2.059045457,Oxidized,Less,Less,6.7011,4.6768,0.055429,2.0243,1.256262956,-,Less,Less,5.9112,3.8734,0.16221,2.0378,0.789922376,-,Less,Less,FALSE,All Below Average,FALSE
RKM5,Q12367,7.9984,4.1452,0.00034199,3.8532,3.465986593,Oxidized,More,Less,6.9074,4.3891,0.017174,2.5183,1.765128541,-,Less,Less,6.2853,4.5704,0.11376,1.7149,0.944010417,-,Less,Less,FALSE,FALSE,Mixed
RPS30B,P0CX34,8.5805,7.0486,0.00059112,1.5319,3.228324346,Oxidized,More,More,8.9616,7.9698,0.096076,0.9918,1.017385087,-,More,More,8.7115,7.8076,0.036612,0.9039,1.436376546,-,More,More,All above average,FALSE,FALSE
SAP185,P40856,8.6966,5.2069,0.00013162,3.4897,3.880678114,Oxidized,More,Less,7.0767,5.4504,0.12383,1.6263,0.907174127,-,Less,Less,6.1158,4.5546,0.28425,1.5612,0.546299527,-,Less,Less,FALSE,FALSE,Mixed
SHC1,P39000,8.2357,3.698,0.00051544,4.5377,3.287821882,Oxidized,More,Less,6.5948,4.1982,0.077031,2.3966,1.113334464,-,Less,Less,6.2559,5.0369,0.26092,1.219,0.58349263,-,Less,Less,FALSE,FALSE,Mixed
SNN1,P48232,7.9161,5.1039,0.0089557,2.8122,2.047900463,Oxidized,More,Less,6.9454,4.6715,0.031421,2.2739,1.502779997,-,Less,Less,6.5596,5.2155,0.21513,1.3441,0.667299023,-,Less,Less,FALSE,FALSE,Mixed
SPS22,P25380,8.0763,6.1359,0.0044844,1.9404,2.348295656,Oxidized,More,Less,7.4749,5.6439,0.019488,1.831,1.710232729,-,Less,Less,6.6168,2.473,0.016058,4.1438,1.794308546,-,Less,Less,FALSE,FALSE,Mixed
SWR1,Q05471,7.5541,3.698,0.0031678,3.8561,2.499242246,Oxidized,Less,Less,7.2766,7.2998,0.9707,-0.0232,0.01291497,-,Less,More,6.8071,7.0214,0.71652,-0.2143,0.144771683,-,Less,More,FALSE,FALSE,Mixed
TES1,P41903,7.0871,3.698,0.0094978,3.3891,2.02237698,Oxidized,Less,Less,5.4755,5.265,0.8766,0.2105,0.057198534,-,Less,Less,6.1087,3.3619,0.059568,2.7468,1.224986981,-,Less,Less,FALSE,All Below Average,FALSE
TRM3,Q07527,8.0336,4.891,0.0034921,3.1426,2.456913328,Oxidized,More,Less,6.7154,5.5687,0.27792,1.1467,0.556080199,-,Less,Less,6.3221,4.2865,0.16267,2.0356,0.788692533,-,Less,Less,FALSE,FALSE,Mixed
YBL070C,P38186,7.932,4.1452,0.00043241,3.7868,3.364104271,Oxidized,More,Less,6.5426,5.362,0.26391,1.1806,0.578544153,-,Less,Less,5.4813,4.6431,0.56536,0.8382,0.247674922,-,Less,Less,FALSE,FALSE,Mixed
YBL086C,P38177,8.3858,6.0357,0.00057747,2.3501,3.238470573,Oxidized,More,Less,8.3162,6.7658,0.014053,1.5504,1.852230954,-,More,More,8.3239,7.8021,0.22761,0.5218,0.642808661,-,More,More,FALSE,FALSE,Mixed
YBR224W,P38320,8.115,6.1872,0.004749,1.9278,2.32339783,Oxidized,More,Less,7.3737,4.9919,0.024207,2.3818,1.61605903,-,Less,Less,6.1481,4.5386,0.26961,1.6095,0.569264004,-,Less,Less,FALSE,FALSE,Mixed
YEA4,P40004,9.6398,8.3592,0.0020767,1.2806,2.682626237,Oxidized,More,More,9.2207,8.6482,0.31676,0.5725,0.499269666,-,More,More,9.2321,8.9715,0.51797,0.2606,0.285695393,-,More,More,All above average,FALSE,FALSE
YEN1,P40028,7.4279,3.698,0.0043119,3.7299,2.36533132,Oxidized,Less,Less,4.2745,0,0.27879,4.2745,0.554722808,-,Less,Less,5.8194,3.3368,0.14919,2.4826,0.826260286,-,Less,Less,FALSE,All Below Average,FALSE
YFR024C,P43603,8.1633,3.698,0.00063283,4.4653,3.198712941,Oxidized,More,Less,6.354,4.6149,0.19948,1.7391,0.70010064,-,Less,Less,5.962,2.473,0.042646,3.489,1.370121697,-,Less,Less,FALSE,FALSE,Mixed
YGR045C,P53229,8.1422,5.1039,0.00087206,3.0383,3.059453633,Oxidized,More,Less,6.9963,4.5768,0.022051,2.4195,1.656571711,-,Less,Less,6.7801,5.2274,0.15215,1.5527,0.817728043,-,Less,Less,FALSE,FALSE,Mixed
YGR079W,P53249,7.4279,3.698,0.0043119,3.7299,2.36533132,Oxidized,Less,Less,6.1413,5.0247,0.41004,1.1166,0.387173775,-,Less,Less,6.5007,2.4389,0.018277,4.0618,1.738095088,-,Less,Less,FALSE,All Below Average,FALSE
YIL001W,P40560,7.9654,4.891,0.0042721,3.0744,2.36935859,Oxidized,More,Less,7.1209,5.6719,0.064513,1.449,1.190352762,-,Less,Less,6.9825,6.1892,0.17893,0.7933,0.747316838,-,Less,More,FALSE,FALSE,Mixed
YIL028W,P40539,7.4104,3.698,0.0044975,3.7124,2.347028828,Oxidized,Less,Less,6.037,3.0395,0.074218,2.9975,1.129490753,-,Less,Less,4.2512,0,0.25782,4.2512,0.588683396,-,Less,Less,FALSE,All Below Average,FALSE
YLR211C,Q05789,7.3039,3.698,0.0057886,3.6059,2.23742646,Oxidized,Less,Less,5.0566,0,0.20011,5.0566,0.698731208,-,Less,Less,5.0204,3.2993,0.31731,1.7211,0.498516241,-,Less,Less,FALSE,All Below Average,FALSE
YLR460C,P54007,7.9593,5.1039,0.0079559,2.8554,2.099310684,Oxidized,More,Less,6.4692,5.2163,0.23581,1.2529,0.627437782,-,Less,Less,6.1892,4.2672,0.18742,1.922,0.727184066,-,Less,Less,FALSE,FALSE,Mixed
YMR090W,Q04304,8.3445,7.0206,0.0029852,1.3239,2.525026567,Oxidized,More,More,8.0691,6.665,0.026133,1.4041,1.582810732,-,More,More,7.2079,6.7316,0.33341,0.4763,0.477021378,-,Less,More,FALSE,FALSE,Mixed
YNL146W,P53906,7.4148,3.698,0.0044502,3.7168,2.351620471,Oxidized,Less,Less,5.9112,4.3021,0.23516,1.6091,0.628636548,-,Less,Less,4.4197,2.4389,0.18519,1.9808,0.732382468,-,Less,Less,FALSE,All Below Average,FALSE
YNL194C,P40169,7.2848,3.698,0.0060531,3.5868,2.218022151,Oxidized,Less,Less,5.2947,3.0395,0.19047,2.2552,0.720173418,-,Less,Less,4.8257,2.473,0.11555,2.3527,0.93723005,-,Less,Less,FALSE,All Below Average,FALSE
YOL097W-A,Q3E7Y9,8.2705,4.1452,0.00012601,4.1253,3.899594988,Oxidized,More,Less,6.7271,4.32,0.075757,2.4071,1.120577232,-,Less,Less,5.5881,5.3928,0.85707,0.1953,0.066983706,-,Less,Less,FALSE,FALSE,Mixed
YOL160W,Q08321,9.3643,8.0312,0.0015429,1.3331,2.811662221,Oxidized,More,More,9.2504,7.8255,0.016814,1.4249,1.774328957,-,More,More,8.533,7.3908,0.010938,1.1422,1.961062081,-,More,More,All above average,FALSE,FALSE
YOL164W-A,Q3E7A5,7.534,3.698,0.0033292,3.836,2.477660114,Oxidized,Less,Less,7.0523,5.913,0.14607,1.1393,0.835438971,-,Less,Less,6.0765,3.38,0.06439,2.6965,1.191181575,-,Less,Less,FALSE,All Below Average,FALSE
YOR093C,Q12275,9.0974,4.1452,5.7711E-08,4.9522,7.2387414,Oxidized,More,Less,7.281,5.1245,0.041292,2.1565,1.384134081,-,Less,Less,6.7624,3.8606,0.046562,2.9018,1.331968373,-,Less,Less,FALSE,FALSE,Mixed
YPL197C,Q08953,8.522,7.1987,0.0030012,1.3233,2.522705062,Oxidized,More,More,8.1216,7.2705,0.13209,0.8511,0.87913006,-,More,More,7.6905,6.782,0.06503,0.9085,1.186886246,-,More,More,All above average,FALSE,FALSE
YPL216W,Q08964,8.0619,4.6413,0.0014768,3.4206,2.830678316,Oxidized,More,Less,6.3753,4.3891,0.14284,1.9862,0.845150158,-,Less,Less,6.1826,4.5918,0.14234,1.5908,0.846673039,-,Less,Less,FALSE,FALSE,Mixed
YPR011C,Q12251,8.8275,7.6742,0.0043962,1.1533,2.356922558,Oxidized,More,More,8.5892,7.6928,0.1326,0.8964,0.877456476,-,More,More,8.1794,7.4169,0.089396,0.7625,1.048681913,-,More,More,All above average,FALSE,FALSE
YPR114W,Q06107,7.7288,3.698,0.0020377,4.0308,2.690859755,Oxidized,More,Less,6.8631,4.1907,0.048654,2.6724,1.312881449,-,Less,Less,6.1758,3.3619,0.053612,2.8139,1.270737991,-,Less,Less,FALSE,FALSE,Mixed
ARN2,P38724,7.9289,3.698,0.0012047,4.2309,2.91912109,Oxidized,More,Less,7.0381,4.3021,0.0096252,2.736,2.016590238,Oxidized,Less,Less,6.388,3.9203,0.090545,2.4677,1.043135527,-,Less,Less,FALSE,FALSE,Mixed
ATG9,Q12142,8.0901,6.1359,0.0042075,1.9542,2.375975875,Oxidized,More,Less,7.4789,4.6628,0.0077048,2.8161,2.11323863,Oxidized,Less,Less,6.4292,5.0369,0.19914,1.3923,0.700841497,-,Less,Less,FALSE,FALSE,Mixed
BCK2,P33306,8.8423,6.3175,0.0002174,2.5248,3.66274046,Oxidized,More,Less,7.7939,5.2186,0.0010173,2.5753,2.992550956,Oxidized,More,Less,7.2985,4.8347,0.023078,2.4638,1.636801831,-,Less,Less,FALSE,FALSE,Mixed
FRT2,P39734,7.9563,4.1452,0.00039693,3.8111,3.401286076,Oxidized,More,Less,6.6714,0,0.00010759,6.6714,3.968228092,Oxidized,Less,Less,5.7961,3.9326,0.2012,1.8635,0.696372024,-,Less,Less,FALSE,FALSE,Mixed
GAS3,Q03655,7.594,4.1452,0.0083096,3.4488,2.080419881,Oxidized,Less,Less,5.741,0,0.00085993,5.741,3.0655369,Oxidized,Less,Less,5.6885,3.9613,0.23616,1.7272,0.62679366,-,Less,Less,FALSE,All Below Average,FALSE
IRC22,P40006,8.079,4.1452,0.00025601,3.9338,3.59174307,Oxidized,More,Less,7.5334,5.1839,0.0027211,2.3495,2.565255498,Oxidized,Less,Less,6.8161,2.4389,0.010984,4.3772,1.959239476,-,Less,Less,FALSE,FALSE,Mixed
RAD24,P32641,7.9563,4.891,0.0043865,3.0653,2.357881866,Oxidized,More,Less,7.3338,5.2503,0.0078548,2.0835,2.104864869,Oxidized,Less,Less,6.5992,3.9033,0.064452,2.6959,1.190763602,-,Less,Less,FALSE,FALSE,Mixed
RPN14,P53196,8.0928,4.1452,0.0002435,3.9476,3.613501034,Oxidized,More,Less,6.3083,0,0.00025019,6.3083,3.601730053,Oxidized,Less,Less,5.9586,2.5506,0.047694,3.408,1.321536253,-,Less,Less,FALSE,FALSE,Mixed
SIP5,P40210,9.1194,7.395,0.000020589,1.7244,4.686364746,Oxidized,More,More,9.0529,7.2929,0.0031464,1.76,2.502186067,Oxidized,More,More,8.8037,7.6944,0.010318,1.1093,1.986404476,-,More,More,All above average,FALSE,FALSE
SSP1,P38871,8.079,5.3802,0.0031079,2.6988,2.507532964,Oxidized,More,Less,5.9128,0,0.0005982,5.9128,3.223153591,Oxidized,Less,Less,6.094,3.3619,0.060946,2.7321,1.215054793,-,Less,Less,FALSE,FALSE,Mixed
STE14,P32584,8.1662,5.3802,0.0022702,2.786,2.643935881,Oxidized,More,Less,6.7864,0,0.000081615,6.7864,4.088230015,Oxidized,Less,Less,6.6398,3.3368,0.023487,3.303,1.629172452,-,Less,Less,FALSE,FALSE,Mixed
WSC3,Q12215,7.891,4.891,0.0052993,3,2.275781494,Oxidized,More,Less,6.6867,0,0.00010373,6.6867,3.984095622,Oxidized,Less,Less,6.4482,3.9033,0.080904,2.5449,1.092030006,-,Less,Less,FALSE,FALSE,Mixed
WTM1,Q12363,8.773,6.0357,0.000060958,2.7373,4.21496929,Oxidized,More,Less,7.6359,5.2743,0.0025867,2.3616,2.587253937,Oxidized,Less,Less,7.2403,5.818,0.015961,1.4223,1.796939902,-,Less,More,FALSE,FALSE,Mixed
YDC1,Q02896,8.2898,6.2777,0.0032081,2.0121,2.493752103,Oxidized,More,Less,7.7219,4.6149,0.0032816,3.107,2.483914357,Oxidized,More,Less,7.1521,6.4917,0.26318,0.6604,0.579747117,-,Less,More,FALSE,FALSE,Mixed
YER108C,P40068,8.3491,5.2069,0.00057577,3.1422,3.239750967,Oxidized,More,Less,7.6687,4.3021,0.0014437,3.3666,2.840523044,Oxidized,Less,Less,6.5686,3.8476,0.062011,2.721,1.207531265,-,Less,Less,FALSE,FALSE,Mixed
YHL012W,P38709,7.6176,3.698,0.0027036,3.9196,2.568057562,Oxidized,More,Less,6.2179,0,0.00030668,6.2179,3.513314545,Oxidized,Less,Less,6.3169,4.8125,0.16532,1.5044,0.781674603,-,Less,Less,FALSE,FALSE,Mixed
YIM1,P28625,7.3971,3.698,0.0046431,3.6991,2.333191963,Oxidized,Less,Less,6.2013,0,0.00031829,6.2013,3.497177006,Oxidized,Less,Less,5.7308,3.8734,0.20269,1.8574,0.693167677,-,Less,Less,FALSE,All Below Average,FALSE
YMR247W-A,Q3E782,7.9503,5.2069,0.0026492,2.7434,2.576885254,Oxidized,More,Less,6.9801,0,0.000050776,6.9801,4.294341515,Oxidized,Less,Less,5.3134,3.9613,0.43211,1.3521,0.364405683,-,Less,Less,FALSE,FALSE,Mixed
AKR2,Q12013,7.7394,9.0153,0.001627,-1.2759,2.788612447,Reduced,More,More,8.0176,8.8876,0.14437,-0.87,0.840523044,-,More,More,8.4607,8.9561,0.21939,-0.4954,0.658783172,-,More,More,All above average,FALSE,FALSE
ALY2,P47029,8.45,9.6772,0.0031699,-1.2272,2.498954438,Reduced,More,More,8.9036,8.7593,0.80076,0.1443,0.096497629,-,More,More,8.761,8.8152,0.89323,-0.0542,0.049036699,-,More,More,All above average,FALSE,FALSE
ATG14,P38270,9.214,10.1829,0.0063633,-0.9689,2.196317601,Reduced,More,More,9.4861,9.5796,0.8439,-0.0935,0.073709013,-,More,More,10.2112,9.5085,0.038371,0.7027,1.415996882,-,More,More,All above average,FALSE,FALSE
AVT4,P50944,8.0928,9.2372,0.006564,-1.1444,2.182831428,Reduced,More,More,8.6032,9.3772,0.17592,-0.774,0.754684784,-,More,More,8.6454,9.3397,0.085195,-0.6943,1.069585893,-,More,More,All above average,FALSE,FALSE
CAR2,P07991,8.4779,9.5552,0.0095908,-1.0773,2.018145165,Reduced,More,More,8.6942,8.7834,0.87614,-0.0892,0.057426492,-,More,More,8.3004,9.2946,0.013713,-0.9942,1.862867524,-,More,More,All above average,FALSE,FALSE
CIN1,P40987,7.7429,8.8391,0.0067887,-1.0962,2.168213383,Reduced,More,More,9.0123,8.8163,0.73177,0.196,0.135625399,-,More,More,8.6268,8.3679,0.5495,0.2589,0.260032303,-,More,More,All above average,FALSE,FALSE
CPA1,P07258,8.8798,10.0073,0.0067079,-1.1275,2.17341342,Reduced,More,More,9.5033,9.8206,0.41935,-0.3173,0.377423353,-,More,More,9.4966,10.0326,0.11421,-0.536,0.942295868,-,More,More,All above average,FALSE,FALSE
DOS2,P54858,6.9034,8.6552,0.00008536,-1.7518,4.068745594,Reduced,Less,More,7.5477,7.4614,0.89128,0.0863,0.049985839,-,Less,More,7.8348,7.8002,0.93846,0.0346,0.027584234,-,More,More,FALSE,FALSE,Mixed
